Battle of Bosra,1147,1147
Siege of Lisbon,1147,1147
Battle of Dorylaeum,1147,1147
Battle of Mount Cadmus,1148,
Siege of Damascus,1148,1148
Battle of Inab,1149,1149
First Swedish Crusade,1150,
Battle of Aintab,1150,1150
Battle of Móin Mhór,1151,
Siege of Ascalon,1153,1153
Crusader invasion of Egypt,1154,1169
Battle of Epiphany,1156,1156
Hōgen Rebellion,1156,1156
Siege of Shirakawa-den,1156,1156
Battle of Grathe Heath,1157,1157
Battle of Lake Huleh,1157,1157
Siege of Baghdad,1157,1157
Battle of Ewloe,1157,1157
Battle of the Isle of Man,1158,1158
Heiji Rebellion,1159,1159
Siege of Sanjō Palace,1160,1160
Battle of Lobregal,1160,
Battle of Caishi,1161,1161
Battle of Tangdao,1161,1161
Battle of Renfrew,1164,1164
Battle of Harim,1164,1164
Battle of Crogen,1165,1165
Battle of Pantino,1167,1167
Battle of al-Babein,1167,1167
Battle of Monte Porzio,1167,1167
Battle of Sirmium,1167,1167
Norman Invasion of Ireland,1169,1171
Revolt of 1173-1174,1173,1174
Battle of Alnwick,1174,
Battle of Legnano,1176,1176
Battle of Myriokephalon,1176,1176
Battle of Hyelion and Leimocheir,1177,1177
Battle of Montgisard,1177,1177
Battle of Storsjön,1178,
Battle of Jacob's Ford,1179,1179
Battle of Marj Ayyun,1179,1179
Genpei War,1180,1185
Siege of Nara,1180,1180
Battle of Uji,1180,1180
Battle of Ishibashiyama,1180,1180
Battle of Fujigawa,1180,1180
Battle of Yahagigawa,1181,1181
Battle of Sunomata,1181,1181
Siege of Cotyaeum,1182,1182
Battle of Belvoir Castle,1182,1182
Battle of Shinohara,1183,1183
Siege of Fukuryūji,1183,1183
Battle of Muroyama,1183,1183
Siege of Kerak,1183,1183
Siege of Hiuchi,1183,1183
Battle of Kurikara,1183,1183
Battle of Al-Fule,1183,1183
Battle of Mizushima,1183,1183
Siege of Hōjūjidono,1184,1184
Battle of Kojima,1184,1184
Battle of Uji,1184,1184
Battle of Awazu,1184,1184
Battle of Ichi-no-Tani,1184,1184
Siege of Santarém,1184,1184
Battle of Yashima,1185,1185
Battle of Dan-no-ura,1185,1185
Battle of Mam Garvia,1187,
Siege of Lovech,1187,
Battle of Cresson,1187,1187
Battle of Hattin,1187,1187
Siege of Jerusalem,1187,1187
Third Crusade,1189,1192
Battle of Koromogawa,1189,1189
Siege of Acre,1189,1191
Battle of Tryavna,1190,
First Battle of Tarain,1191,
Massacre at Ayyadieh,1191,
Battle of Arsuf,1191,1191
Second Battle of Tarain,1192,
Battle of Jaffa,1192,1192
Battle of Arcadiopolis,1194,
Battle of Aberconwy,1194,
Battle of Shamkor,1195,1195
Battle of Alarcos,1195,1195
Battle of Serres,1196,
Crusade of 1197,1197,1198
Battle of Gisors,1198,
Fourth Crusade,1199,1204
Siege of Varna,1201,1201
Battle of Basian,1202,1202
Siege of Zara,1202,1202
Siege of Constantinople,1203,1203
Bulgarian-Latin Wars,1204,1261
Siege of Constantinople,1204,1204
Battle of the Olive Grove of Koundouros,1205,
Siege of Trebizond,1205,1206
Battle of Adramyttium,1205,1205
Battle of Adrianople,1205,1205
Battle of Serres,1205,1205
Battle of Zawichost,1205,1205
Battle of Älgarås,1205,
Battle of Rusion,1206,1206
Battle of Rodosto,1206,1206
Siege of Antalya,1207,1207
Battle of Messinopolis,1207,1207
Battle of Lena,1208,1208
Battle of Boruy,1208,1208
Battle of Plovdiv,1208,1208
Albigensian Crusade,1209,1229
Battle of Ümera,1210,1210
Battle of Gestilren,1210,
Battle of Meander Valley,1211,1211
"Battle of Viljandi, 1211",1211,1211
Mongol-Jin Dynasty War,1211,1234
Battle of the Badger Mouth,1211,1211
Badger's Mount Campaign,1211,1211
Battle of Las Navas de Tolosa,1212,1212
Battle of Damme,1213,
Battle of Muret,1213,
Battle of Steppes,1213,1213
Battle of Bouvines,1214,1214
Battle of Beijing,1215,1215
First Barons' War,1215,1217
War of Succession of Champagne,1216,1222
Fifth Crusade,1217,1221
Battle of Dover,1217,
"Battle of Otepää, 1217",1217,1217
Battle of Lincoln,1217,
Battle of Sandwich,1217,
Battle of St. Matthew's Day,1217,1217
Siege of Toulouse,1217,
Siege of Damietta,1218,
Mongol invasion of Central Asia,1218,1221
Mongol invasion of Khwarezmia,1219,1221
Battle of Lyndanisse,1219,1219
Battle of Lihula,1220,1220
Battle of Indus,1221,1221
Battle of Parwan,1221,1221
Jōkyū War,1221,1221
Battle of Uji,1221,1221
Mongol invasion of Rus,1223,1240
Mongol invasion of Volga Bulgaria,1223,1236
Battle of Samara Bend,1223,1223
Battle of the Kalka River,1223,1223
Battle of Garni,1225,
Battle of Ane,1227,1227
Battle of Bornhöved,1227,
Sixth Crusade,1228,1229
War of the Lombards,1228,1242
Battle of Klokotnitsa,1230,
Battle of Jerez,1231,1231
Mongol invasions of Korea,1231,1270
Siege of Kusong,1231,1231
Battle of Agridi,1232,1232
Battle of Kirina,1235,1235
Siege of Constantinople,1235,1235
Galloway Revolt,1235,1235
Siege of Bilär,1236,1236
Battle of the Sun,1236,1236
Siege of Ryazan,1237,
Battle of Cortenuova,1237,1237
Mongol invasion of Europe,1237,1241
Siege of Brescia,1238,1238
Battle of the Sit River,1238,1238
Battle of Örlygsstaðir,1238,1238
Siege of Faenza,1239,1239
Mongol invasion of Syria,1240,1323
Mongol invasion of Poland,1240,1241
Battle of the Neva,1240,1240
Siege of Kiev,1240,
Battle of Chmielnik,1241,1241
Battle of Legnica,1241,1241
Battle of Mohi,1241,1241
Battle of Grobnik field,1242,
Battle of the Ice,1242,1242
Saintonge War,1242,1242
Battle of Taillebourg,1242,1242
Siege of Viterbo,1243,1243
Battle of Köse Dag,1243,
Battle of La Forbie,1244,1244
Battle of the Leitha River,1246,1246
Sack of Dun Gallimhe,1247,1247
Battle of Parma,1247,1248
War of the Thuringian Succession,1247,1264
Battle of Ballyshannon,1247,1247
Seventh Crusade,1248,1254
Battle of Fossalta,1249,1249
Siege of Damietta,1249,1249
First Battle of Athenry,1249,1249
Battle of Krücken,1249,1249
Battle of Cingoli,1250,
Battle of Al Mansurah,1250,1250
Battle of Fariskur,1250,1250
Battle of Adrianople,1254,
Battle of Bryn Derwin,1255,
Friso-Hollandic Wars,1256,1422
War of Saint Sabas,1256,1270
Battle of Cadfan,1257,1257
Battle of Creadran Cille,1257,1257
Mongol invasions of Vietnam,1257,1288
Battle of Baghdad,1258,1258
Battle of Skuodas,1259,1259
Battle of Pelagonia,1259,1259
Battle of Druim Dearg,1260,1260
Siege of Constantinople,1260,1260
Battle of Kressenbrunn,1260,1260
Battle of Durbe,1260,1260
Battle of Ain Jalut,1260,1260
Battle of Montaperti,1260,1260
First Battle of Homs,1260,1260
Battle of Callann,1261,1261
Battle of Pokarwis,1261,1261
Berke–Hulagu war,1262,1262
Siege of Königsberg,1262,1262
Battle of Löbau,1263,1263
Battle of Largs,1263,1263
Second Barons' War,1264,1267
Siege of Bartenstein,1264,1264
Battle of Northampton,1264,
Battle of Lewes,1264,1264
Battle of Evesham,1265,1265
Battle of Benevento,1266,1266
Siege of Kenilworth,1266,1266
Battle of Xiangyang,1267,1273
Siege of Antioch,1268,
Battle of Rakovor,1268,1268
Battle of Tagliacozzo,1268,1268
Battle of Colle Val d'Elsa,1269,1269
Eighth Crusade,1270,1270
Battle of Karuse,1270,1270
Ninth Crusade,1271,1272
Battle of Paganstin,1271,1271
Mongol invasions of Japan,1274,1281
Battle of Bun'ei,1274,1274
Battle of Hova,1275,1275
Battle of Ronaldsway,1275,1275
Battle of Ngasaunggyan,1277,1277
Mongol invasion of Burma,1277,1300
Battle of Desio,1277,1277
Battle of Elbistan,1277,1277
Battle of Dürnkrut and Jedenspeigen,1278,1278
Battle of Aizkraukle,1279,1279
Battle of Yamen,1279,1279
Battle of Devnya,1279,
Battle of Kōan,1281,1281
Battle of Homs,1281,1281
War of the Sicilian Vespers,1282,1302
Battle of Moel-y-don,1282,1282
Sicilian Vespers,1282,1282
Battle of Llandeilo Fawr,1282,1282
Battle of Orewin Bridge,1282,1282
Battle of Bhamo,1283,
Battle of Malta,1283,1283
Battle of the Gulf of Naples,1284,1284
Battle of Meloria,1284,1284
Battle of Les Formigues,1285,1285
Battle of the Col de Panissars,1285,1285
Polynesian Conflict of 1286,1286,1287
Battle of Pagan,1287,1287
Battle of the Counts,1287,1287
Battle of Bach Dang,1288,1288
Battle of Worringen,1288,1288
Battle of Campaldino,1289,1289
Siege of Acre,1291,
Mongol invasion of Java,1293,1293
Battle of Red Ford,1294,1294
Battle of Maes Moydog,1295,1295,
Wars of Scottish Independence,1296,,
First War of Scottish Independence,1296,1328,60000
Battle of Dunbar,1296,,10000
Battle of Elcho Park,1297,,
Battle of Lanark,1297,,
Battle of Furnes,1297,1297,
Battle of Stirling Bridge,1297,,6000
Battle of Göllheim,1298,1298,
Battle of Falkirk,1298,,6000
Battle of Curzola,1298,1298,
Byzantine–Ottoman Wars,1299,1453,
Battle of Cape Orlando,1299,1299,
Battle of Falconaria,1299,1299,
Battle of Wadi al-Khazandar,1299,1299,
Mongol Conquests,1300,,
Battle of Ponza,1300,1300,
Battle of the Golden Spurs,1302,1302,
Battle of Bapheus,1302,,
Catalan Campaign,1303,1313,
Battle of Roslin,1303,,
Battle of Marj al-Saffar,1303,1303,
Battle of Skafida,1304,,
Battle of Happrew,1304,,
Sieges of Stirling Castle,1304,1304,
Battle of Mons-en-Pévèle,1304,1305,
Battle of Earnside,1304,,
Battle of Dalry,1306,,
Battle of Methven,1306,,4600
Battle of Glen Trool,1307,,
Battle of Loudoun Hill,1307,,
Battle of Lucka,1307,1307,
Battle of Slioch,1307,,
Battle of Pass of Brander,1308,,
Harrying of Buchan,1308,,
Battle of Inverurie,1308,,
Battle of Halmyros,1311,1311,
Battle of Rozgony,1312,1312,
Siege of Roxburgh Castle,1313,,
Battle of Gamelsdorf,1313,1313,
Battle of Bannockburn,1314,1314,11700
Siege of Christmemel,1315,,
Irish Bruce Wars 1315-1318,1315,1318,
Battle of Connor,1315,,
Siege of Carlisle,1315,,
Battle of Montecatini,1315,1315,
Battle of Kells,1315,,
Battle of Morgarten,1315,1315,
Sack of Athenry,1316,,
Battle of Skerries,1316,1316,
Battle of Skaithmuir,1316,,
Battle of Manolada,1316,1316,
Second Battle of Athenry,1316,1316,
Capture of Berwick,1318,,
Battle of Dysert O'Dea,1318,1318,
Battle of Faughart,1318,1318,
Battle of Myton,1319,,5000
Battle on the Irpen' River,1321,1321,
Byzantine civil war of 1321–1328,1321,1328,
 Despenser wars,1321,1321,
Battle of Boroughbridge,1322,,
Battle of Mühldorf,1322,1322,
Battle of Old Byland,1322,,
War of Saint-Sardos,1324,1324,
War of Metz,1324,1326
War of the Oaken Bucket,1325,1337
Battle of Altopascio,1325,1325
Battle of Zappolino,1325,1325
Siege of Brusa,1326,1326
Invasion of England,1326,1326
Capture of London,1326,1326
Capture of Dunstable,1326,
Battle of Stanhope Park,1327,
Siege of Nicaea,1328,1331
Battle of Cassel,1328,1328
Battle of Devlin,1329,1329
Battle of Pelekanon,1329,
Battle of Fiodh an Atha,1330,
Battle of Drumlui,1330,1337
Battle of Velbužd,1330,1330
Battle of Teba,1330,1330
Battle of Posada,1330,1330
Genkō War,1331,1333
Siege of Kasagi,1331,1331
Siege of Akasaka,1331,1331
Battle of Płowce,1331,1331
Battle of Rusokastro,1332,
Battle of Dupplin Moor,1332,1332
Battle of Annan,1332,1332
Second War of Scottish Independence,1333,
Siege of Chihaya,1333,1333
Siege of Nicomedia,1333,1337
Battle of Dornock,1333,1333
Kōzuke-Musashi Campaign,1333,1333
Battle of Kotesashi,1333,1333
Battle of Kumegawa,1333,1333
Battle of Bubaigawara,1333,1333
Siege of Kamakura,1333,1333
Battle of Halidon Hill,1333,1333
Battle of Boroughmuir,1335,1335
Battle of Culblean,1335,1335
Battle of Minatogawa,1336,1336
Battle of Tatarahama,1336,1336
Hundred Years' War,1337,1453
Hundred Years' War,1337,1360
Siege of Kanagasaki,1337,1337
Battle of Cadsand,1337,1337
"English Channel naval campaign, 1338-1339",1338,1339
Sieges of Kuromaru,1338,1338
Battle of Arnemuiden,1338,
Battle of Parabiago,1339,1339
Battle of Laupen,1339,1339
Bulgarian–Ottoman Wars,1340,1396
Battle of Sluys,1340,1340
Battle of Saint-Omer,1340,1340
Battle of Rio Salado,1340,1340
Breton War of Succession,1341,1364
Byzantine civil war of 1341–1347,1341,1347
Battle of Champtoceaux,1341,1341
Battle of Brest,1342,1342
Battle of Morlaix,1342,1342
Battle of Stephaniana,1344,
Battle of Gamenario,1345,1345
Battle of Peritor,1345,
Battle of Bergerac,1345,
Battle of Warns,1345,1345
Battle of Auberoche,1345,1345
Battle of St Pol de Leon,1346,1346
Battle of Caen,1346,1346
Battle of Blanchetaque,1346,1346
Battle of Crécy,1346,1346
Siege of Calais,1346,1347
Battle of Neville's Cross,1346,1346
Battle of La Roche-Derrien,1347,1347
Neapolitan Campaigns,1347,1352
Battle of Shijō Nawate,1348,1348
Byzantine–Genoese War,1348,1349
Battle of Strėva,1348,1348
Battle of Lunalonge,1349,
Battle of Vlaardingen,1350,
Venetian–Genoese War,1350,1381
Les Espagnols sur Mer,1350,1350
Battle of Mikagehama,1351,
Battle of Saintes,1351,
Battle of Ardres,1351,1351
Thirunavaya War,1351,1363
Combat of the Thirty,1351,1351
Battle of Mauron,1352,
Battle of Yawata,1353,1353
Battle of Sapienza,1354,
Fall of Gallipoli,1354,1354
Battle of Ihtiman,1355,1355
Ottoman wars in Europe,1356,1358
War of the Two Peters,1356,1375
Battle of Poitiers,1356,1356
Battle of Mello,1358,1358
Battle of Visby,1361,1361
Battle of Helsingborg,1362,1362
Battle of Brignais,1362,
Battle of Blue Waters,1362,1362
Battle of Lake Poyang,1363,1363
Battle of Cocherel,1364,
Battle of Cascina,1364,1364
Battle of Auray,1364,1364
Battle of Adrianople,1365,1369
Castilian Civil War,1366,1369
Battle of Najera,1367,
Battle of Montiel,1369,1369
Siege of Limoges,1370,
Lüneburg War of Succession,1370,
Battle of Rudau,1370,1370
Guelders war of succession,1371,
Battle of Baesweiler,1371,
Battle of Maritsa,1371,1371
Battle of La Rochelle,1372,1372
Byzantine civil war of 1373–1379,1373,1379
War of the Eight Saints,1375,1378,
War of Chioggia,1376,1381,
Fall of Philladelphia,1378,1390,
Battle of the Vozha River,1378,1378,
Tokhtamysh–Timur war,1380,1390,
Battle of Sörenberg,1380,,
Battle of Kulikovo,1380,1380,40000
Battle of Dubravnica,1381,1381,
Lithuanian Civil War,1381,1384,
Siege of Moscow,1382,,
Battle of Beverhoutsveld,1382,1382,
Battle of Roosebeke,1382,1382,
Battle of Atoleiros,1384,1384,
Battle of Tochar Cruachain-Bri-Ele,1385,1385,
Battle of Savra,1385,1385,
Battle of Trancoso,1385,1385,
Battle of Aljubarrota,1385,1385
Battle of Plocnik,1386,
Battle of Sempach,1386,1386
Battle of Castagnaro,1387,1387
Radcot Bridge,1387,
Battle of Bileća,1388,1388
Battle of Näfels,1388,1388
Battle of Otterburn,1388,1388
Battle of Kosovo,1389,
Lithuanian Civil War,1389,1392
Battle of the Kondurcha River,1391,1391
Siege of Tarnovo,1393,1393
Ros-mic-Triuin,1394,1394
Battle of Karanovasa,1394,1394
Battle of the Terek River,1395,1395
Battle of Rovine,1395,1395
Battle of the Clans,1396,1396
Battle of Nicopolis,1396,1396
Battle of Tragh-Bhaile,1399,
Battle of the Vorskla River,1399,1399
Glyndŵr Rising,1400,1415
Appenzell Wars,1401,
Battle of Mynydd Hyddgen,1401,1401
Battle of Nesbit Moor,1402,
Battle of Tripolje,1402,
Battle of Bryn Glas,1402,1402
Battle of Casalecchio,1402,1402
Yongle's expeditions against Mongolia,1402,1424
Battle of Ankara,1402,1402
Battle of Humbleton Hill,1402,1402
Battle of Stalling Down,1403,1403
Battle of Shrewsbury,1403,1403
Uprising of Konstantin and Fruzhin,1404,1418
Battle of Blackpool Sands,1404,1404
Battle of Pwll Melyn,1405,1405
Armagnac–Burgundian Civil War,1407,1435
Battle of Bramham Moor,1408,1408
Polish–Lithuanian–Teutonic War,1409,1411
Battle of Sanluri,1409,
Battle of Grunwald,1410,
Ming-Kotte War,1410,1411
Battle of Grunwald,1410,1410
Battle of Koronowo,1410,1410
Battle of Dingwall,1411,1411
Battle of Harlaw,1411,1411
Battle of Chalagan,1412,1412
Battle of Yeavering,1415,
Battle of Ceuta,1415,
Siege of Harfleur,1415,
Battle of Agincourt,1415,1415
Siege of Rouen,1418,1419
Hussite Wars,1419,1434
Battle of Vyšehrad,1419,1420
Battle of Nekmer,1419,1419
Battle of Sudomer,1420,1420
Battle of Vítkov Hill,1420,1420
Battle of Baugé,1421,1421
Siege of Meaux,1421,1421
Battle of Kutná Hora,1421,
Siege of Salonika,1422,1430
Siege of Thessalonika,1422,
Battle of Nebovidy,1422,
Battle of Deutschbrod,1422,1422
Battle of Arbedo,1422,1422
Gollub War,1422,1422
Battle of Horic,1423,1423
Battle of Cravant,1423,1423
Battle of La Brossinière,1423,
Battle of Zagonara,1424,1424
Battle of Verneuil,1424,1424
Battle of Harpsdale,1426,1426
Battle of Brouwershaven,1426,1426
Battle of St. James,1426,1426
Battle of Aussig,1426,1426
Battle of Drumnacoub,1427,1433
Battle of Tachov,1427,
Battle of Maclodio,1427,1427
Siege of Orléans,1428,1429
Battle of Lochaber,1429,1429
Battle of the Herrings,1429,1429
Battle of Jargeau,1429,1429
Battle of Meung-sur-Loire,1429,1429
Battle of Beaugency,1429,1429
Battle of Patay,1429,1429
Siege of Saint-Pierre-le-Moûtier,1429,1429
Siege of La Charité,1429,1429
Siege of Compiègne,1430,1430
Polish–Teutonic War,1431,1435
Battle of Soncino,1431,
Battle of Pavia,1431,1431
Battle of Bulgnéville,1431,1431
Battle of Higueruela,1431,1431
Battle of Domažlice,1431,1431
Battle of Inverlochy,1431,1431
Battle of San Romano,1432,1432
Battle of Delebio,1432,1432
Battle of Lipany,1434,1434
Battle of Gerbevoy,1435,1435
Battle of Ponza,1435,1435
Battle of Pabaiskas,1435,1435
Luchuan-Pingmian Campaigns,1436,1449
Battle of Piperdean,1436,1436
Bobâlna revolt,1437,1437
Sandside Chase,1437,1437
Dutch-Hanseatic War,1438,1441
Ottoman–Hungarian Wars,1439,1526
Battle of Grotniki,1439,
Battle of Anghiari,1440,1440
Old Zürich War,1440,1446
Battle of Samobor,1441,
Battle of Sibiu,1442,1442
Battle of St. Jakob an der Sihl,1443,1443
Battle of Nish,1443,1443,
Battle of Torvioll,1444,1444,
Battle of St. Jakob an der Birs,1444,,
Battle of Varna,1444,,
Battle of Gomit,1445,1445,
Battle of Suzdal,1445,1445,
Battle of Mokra,1445,,
Battle of Otonetë,1446,,
Battle of the Drin,1447,1448,
Battle of Bosco Marengo,1447,1447,
Battle of Oronichea,1448,1448,
Battle of Caravaggio,1448,1448,
Battle of Kosovo,1448,1448,
Battle of Sark,1448,1448,
Tumu Crisis,1449,,20000
Siege of Sfetigrad,1449,,
Battle of Alfarrobeira,1449,1449
First Siege of Krujë,1450,
Battle of Formigny,1450,1450
Fall of Constantinople,1453,1453
Battle of Castillon,1453,1453
Thirteen Years' War,1454,1466
Kyōtoku Incident,1454,1482
Battle of Clachnaharry,1454,1454
Battle of Kruševac,1454,
Battle of Chojnice,1454,1454
Battle of Leskovac,1454,
Wars of the Roses,1455,1485
Battle of Arkinholm,1455,1455
First Battle of St Albans,1455,1455
Siege of Berat,1455,
Ayutthaya-Lanna War,1456,
Battle of Oronichea,1456,1456
Siege of Belgrade,1456,1456
Battle of Ujebardha,1457,1457
Battle of Blore Heath,1459,1459
Battle of Ludford Bridge,1459,1459
Battle of Sandwich,1460,
Battle of Northampton,1460,1460
Battle of Wakefield,1460,1460
Battle of Mortimer's Cross,1461,1461
Second Battle of St Albans,1461,1461
Battle of Ferrybridge,1461,1461
Battle of Towton,1461,1461
The Night Attack,1462,1462
Battle of Świecino,1462,1462
Ottoman–Venetian War,1463,1479
Battle of Vistula Lagoon,1463,
Battle of Champions,1464,1478
Battle of Hedgeley Moor,1464,1464
Battle of Hexham,1464,1464
War of the Priests,1467,1479
Battle of Baia,1467,1467
Battle of Nibley Green,1469,1470
Battle of Edgecote Moor,1469,1469
Battle of Negropont,1469,1470
Battle of Lose-coat Field,1470,1470
Battle of Lipnic,1470,1470
Battle of Tangier,1471,
Battle of Barnet,1471,1471
Battle of Tewkesbury,1471,1471
Battle of Shelon,1471,1471
Battle of Brunkeberg,1471,1471
Battle of Chiset,1473,
Battle of Tlatelolco,1473,1473
Battle of Otlukbeli,1473,1473
Burgundian Wars,1474,1477
Siege of Neuss,1474,
Battle of Héricourt,1474,
